LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,Total Defaults,Total Bill Amount,Total Pay Amount,Overall Outstanding,default payment next month
30000,1,2,2,33,0,0,0,0,0,0,0,182204,35882,146322,0
300000,2,2,1,32,0,0,0,0,0,0,0,385113,10350,374763,0
420000,1,1,1,36,0,2,0,0,0,0,1,10098,9658,440,0
80000,2,2,2,30,0,0,0,2,0,0,1,237091,12096,224995,0
100000,2,3,2,46,1,0,2,2,0,0,3,24806,18924,5882,0
120000,2,2,2,25,1,0,0,0,0,0,1,0,997,-997,1
230000,2,1,2,38,0,0,0,0,0,0,0,168911,51120,117791,0
200000,2,2,1,28,0,0,0,0,0,0,0,4712,1896,2816,0
200000,1,1,2,29,0,0,0,0,0,0,0,3501,2728,773,0
230000,1,3,1,30,0,0,0,0,0,0,0,286016,8085,277931,0
200000,1,2,2,27,0,0,0,0,0,0,0,149457,2000,147457,0
50000,1,3,1,65,1,2,2,2,2,2,6,75791,4500,71291,1
220000,1,1,1,36,0,0,0,0,0,0,0,37783,198671,-160888,0
90000,1,3,2,27,2,2,2,2,0,0,4,449668,13068,436600,1
500000,1,2,2,35,0,0,0,0,0,0,0,1279515,72571,1206944,0
130000,2,1,2,29,0,0,0,0,0,0,0,2139,0,2139,0
210000,1,2,1,37,0,0,0,0,0,0,0,376226,15500,360726,0
200000,2,1,2,30,0,0,0,0,0,0,0,37090,10599,26491,0
20000,1,1,2,24,2,2,2,2,2,2,6,32692,7237,25455,1
410000,2,1,1,38,2,2,2,0,0,0,3,997669,28402,969267,1
290000,2,1,1,35,1,0,0,0,0,0,1,0,0,0,0
270000,2,2,2,26,0,0,0,0,0,0,0,441612,24434,417178,0
90000,2,1,2,27,0,0,0,0,0,0,0,132445,18575,113870,1
30000,2,1,2,27,0,0,0,0,0,0,0,157460,12000,145460,0
360000,2,1,2,28,0,0,0,0,0,0,0,36029,14387,21642,0
240000,1,1,1,30,0,0,0,0,0,0,0,1317293,45707,1271586,0
180000,2,2,2,23,0,0,0,0,0,0,0,754815,141130,613685,0
50000,2,2,1,24,0,0,0,0,0,0,0,900,0,900,0
50000,2,2,2,47,0,0,0,0,0,0,0,304721,15500,289221,1
100000,1,2,2,30,0,0,0,0,0,0,0,298459,11800,286659,0
50000,1,2,2,39,0,0,0,0,0,0,0,293749,11538,282211,0
360000,1,1,1,48,0,0,0,0,0,0,0,486407,211177,275230,0
550000,2,5,2,52,0,0,0,0,0,0,0,828645,40433,788212,0
260000,2,2,1,39,2,0,0,2,2,2,4,866533,27666,838867,1
500000,2,1,1,34,0,0,0,2,2,0,2,7000,3500,3500,1
130000,1,1,2,27,0,0,0,0,0,0,0,1960,0,1960,0
30000,1,2,2,39,0,0,0,0,0,0,0,140249,5212,135037,0
160000,2,1,2,40,1,0,0,0,0,0,1,0,0,0,0
420000,2,2,1,40,0,0,0,0,0,0,0,19828,24697,-4869,1
50000,2,3,1,22,2,2,2,2,2,2,6,268246,13200,255046,0
30000,2,1,2,36,1,2,0,0,0,0,2,158349,5216,153133,1
50000,2,2,2,32,0,0,2,0,0,0,1,202209,10112,192097,0
160000,2,1,1,39,1,0,2,2,0,0,3,957,781,176,1
120000,2,2,2,26,3,3,2,2,3,2,6,70208,60758,9450,0
50000,2,1,2,28,0,0,0,0,0,0,0,267536,18967,248569,0
130000,1,2,2,42,0,0,0,0,0,0,0,264288,6000,258288,0
150000,1,1,2,42,2,0,0,0,0,0,1,501195,22504,478691,1
450000,1,1,1,48,0,2,0,0,0,0,1,12036,6453,5583,1
150000,1,1,1,29,0,0,0,0,0,0,0,169617,112320,57297,0
90000,2,2,2,53,0,0,0,0,0,0,0,60484,22398,38086,0
130000,1,1,2,28,0,0,0,0,0,0,0,272582,8421,264161,0
130000,1,2,2,30,0,0,0,0,0,2,1,788322,30912,757410,0
390000,2,2,1,41,0,0,0,0,0,0,0,740865,236913,503952,0
200000,1,2,2,29,2,2,4,4,4,4,6,15000,0,15000,1
300000,2,2,1,50,0,0,0,0,0,0,0,98154,16659,81495,0
140000,2,2,1,42,0,0,0,0,0,0,0,121970,25411,96559,0
200000,2,1,2,35,0,0,0,0,0,0,0,10356,11758,-1402,0
30000,1,2,2,30,0,0,0,0,0,0,0,124929,5203,119726,0
30000,1,3,2,24,2,2,2,0,0,0,3,120077,3407,116670,0
160000,2,1,2,37,0,0,0,0,0,0,0,884052,31956,852096,0
210000,2,2,2,37,0,0,0,0,0,0,0,266477,49478,216999,0
310000,2,2,2,51,0,0,0,0,0,0,0,342,819,-477,0
400000,2,2,1,33,0,0,0,0,0,0,0,42025,32170,9855,0
50000,2,3,1,35,2,2,2,2,0,0,4,192530,3984,188546,1
80000,1,2,1,33,0,0,0,0,0,0,0,153683,64606,89077,0
340000,2,1,2,33,0,0,0,0,0,0,0,23743,25398,-1655,0
140000,1,1,2,27,0,0,0,0,0,0,0,586129,167547,418582,0
380000,1,1,1,39,2,0,0,0,0,0,1,811563,36605,774958,1
50000,2,2,1,34,1,2,2,0,0,2,4,305113,13400,291713,1
10000,1,2,2,35,0,0,0,0,0,0,0,53951,4400,49551,0
30000,2,2,2,28,0,0,0,0,0,0,0,11300,16746,-5446,0
360000,2,1,1,50,0,0,0,0,0,0,0,0,0,0,1
150000,2,2,1,47,0,0,0,0,0,2,1,2046,1730,316,0
50000,1,1,2,23,0,0,2,2,0,0,2,107252,9200,98052,0
120000,1,2,3,42,0,0,0,0,0,0,0,34778,6700,28078,0
250000,2,1,2,35,0,0,0,0,0,0,0,1590,268,1322,0
20000,1,1,2,24,0,0,0,0,0,0,0,93667,5989,87678,1
30000,2,1,1,30,0,0,2,2,0,0,2,108626,7337,101289,1
260000,1,1,2,27,0,0,0,0,0,0,0,562799,43142,519657,0
250000,2,1,2,30,0,0,0,0,0,0,0,123641,45930,77711,0
260000,2,2,1,41,0,0,0,0,0,0,0,14156,11462,2694,0
150000,2,2,1,35,0,0,0,0,0,0,0,527180,20100,507080,0
160000,2,2,2,33,0,0,0,0,0,0,0,77753,43354,34399,0
80000,1,2,2,30,0,0,0,0,0,0,0,161963,3750,158213,0
500000,2,1,2,38,1,0,0,0,0,0,1,203772,211535,-7763,0
110000,2,2,2,29,1,2,2,2,2,2,6,80455,3704,76751,0
100000,1,1,2,28,0,0,0,0,0,0,0,253596,16127,237469,0
360000,2,1,1,35,0,0,0,0,0,0,0,822990,65700,757290,0
330000,1,2,1,65,0,0,0,0,0,0,0,2500,2500,0,0
70000,2,3,1,32,0,0,0,2,0,0,1,73296,14000,59296,0
140000,1,1,2,29,0,0,2,0,0,0,1,7024,4018,3006,1
200000,1,1,2,31,0,0,0,0,0,0,0,956779,33650,923129,0
50000,1,2,1,49,2,0,0,0,0,0,1,178685,10100,168585,1
290000,1,1,1,56,0,0,0,0,0,0,0,1542589,59154,1483435,0
30000,1,2,1,57,0,0,0,0,0,0,0,82896,5001,77895,0
180000,2,1,2,31,0,0,0,0,0,0,0,142046,7401,134645,0
30000,1,2,1,38,1,2,2,0,0,0,3,91891,15159,76732,0
180000,2,1,1,47,0,0,0,0,0,0,0,568570,34700,533870,0
240000,1,1,1,39,0,0,0,0,0,0,0,16128,16128,0,0
130000,2,5,1,27,0,0,0,0,0,0,0,765273,29000,736273,0
230000,1,1,1,32,1,0,0,0,0,0,1,150,1140,-990,1
500000,1,1,2,43,0,0,0,0,0,0,0,1028594,33950,994644,1
360000,1,2,2,33,1,0,0,0,0,0,1,348110,157508,190602,0
50000,1,2,2,23,2,2,0,0,0,0,2,213747,4195,209552,1
200000,1,1,2,31,0,0,0,0,0,0,0,56303,42361,13942,1
230000,1,3,1,45,0,0,0,0,0,0,0,1114861,46028,1068833,0
70000,2,2,1,32,3,3,4,4,5,6,6,220387,15000,205387,1
50000,1,2,2,29,2,2,2,2,2,2,6,250686,10600,240086,1
500000,1,1,1,46,0,0,0,0,0,0,0,64365,56286,8079,0
140000,1,2,1,28,0,0,0,0,0,0,0,618396,22534,595862,1
140000,2,2,2,23,0,0,0,0,0,0,0,97695,34699,62996,0
130000,1,2,2,32,0,0,0,2,0,0,1,618030,26550,591480,1
160000,2,3,1,48,0,0,2,0,0,0,1,888633,35686,852947,0
50000,2,3,2,58,1,0,2,0,0,0,2,45627,12416,33211,0
20000,1,3,1,41,0,0,0,2,0,0,1,79784,6258,73526,1
360000,2,2,1,42,0,0,0,0,0,0,0,799158,49500,749658,0
160000,2,2,1,51,0,0,0,2,0,0,1,429269,25000,404269,1
250000,2,1,1,37,0,0,2,2,0,0,2,19043,11776,7267,0
130000,2,2,2,25,0,0,0,0,0,0,0,58385,70711,-12326,1
190000,1,1,2,36,1,2,2,2,2,2,6,954817,32100,922717,1
180000,2,2,2,25,0,0,0,0,0,0,0,7461,5596,1865,0
80000,1,2,2,43,0,0,0,0,0,0,0,389255,61904,327351,0
240000,1,1,2,40,0,0,0,0,0,0,0,54043,80669,-26626,0
50000,1,2,2,35,0,0,0,0,0,0,0,203750,8500,195250,0
160000,2,2,2,50,0,2,0,0,0,2,2,8185,2793,5392,0
90000,2,2,1,49,0,0,0,0,0,0,0,1584,1320,264,0
310000,2,2,1,37,0,0,0,0,0,0,0,589136,183694,405442,0
60000,1,1,2,27,0,0,0,0,2,2,2,253871,10970,242901,0
240000,1,1,2,29,0,0,0,0,0,0,0,196333,150572,45761,0
50000,2,2,2,24,0,0,2,2,0,0,2,288976,12900,276076,0
150000,2,1,1,34,0,0,0,0,0,0,0,93361,83839,9522,0
130000,2,2,1,44,2,2,2,2,2,2,6,625799,24800,600999,0
20000,2,1,2,22,0,0,2,0,0,0,1,63564,4875,58689,0
150000,1,1,1,40,0,0,0,0,0,0,0,477294,173158,304136,0
240000,1,1,1,42,0,0,0,0,0,0,0,357046,41949,315097,0
50000,1,3,1,45,0,0,0,0,0,0,0,71918,6950,64968,0
50000,1,3,1,51,0,0,0,0,0,0,0,259701,10148,249553,0
270000,1,1,1,51,0,0,0,0,0,0,0,35068,15155,19913,1
20000,2,2,2,28,0,0,0,0,0,0,0,77274,4847,72427,0
300000,2,2,1,33,0,0,0,0,0,0,0,47247,54739,-7492,0
390000,1,1,1,34,0,0,0,0,0,0,0,666156,439070,227086,0
110000,2,1,1,37,0,0,2,0,0,0,1,92856,5905,86951,0
90000,1,2,1,58,0,0,0,0,0,0,0,374996,15644,359352,0
300000,2,2,1,30,0,0,0,0,0,0,0,0,0,0,0
450000,1,3,1,42,2,0,0,0,0,0,1,559586,92035,467551,1
20000,1,2,2,30,0,0,0,2,2,2,3,112997,6132,106865,1
500000,2,1,2,33,1,0,0,0,0,0,1,1282,1282,0,0
30000,2,2,2,46,0,0,0,0,0,0,0,203677,7720,195957,0
50000,1,2,2,51,0,0,0,2,2,0,2,96679,6520,90159,1
140000,2,2,2,26,0,0,0,0,0,0,0,528347,127000,401347,0
10000,1,2,1,43,3,2,2,4,3,2,6,60227,3850,56377,1
120000,2,2,2,37,0,0,0,0,0,0,0,21681,22047,-366,0
30000,1,2,2,30,4,3,2,2,2,0,5,173709,33747,139962,0
30000,2,2,1,22,1,2,2,2,2,0,5,172838,7519,165319,0
20000,1,1,2,33,1,2,2,2,2,2,6,111923,4504,107419,0
10000,1,3,2,36,0,0,0,0,2,2,2,36998,12074,24924,0
110000,2,2,1,35,0,0,0,0,0,0,0,460007,16857,443150,1
280000,2,1,1,29,0,0,0,0,0,0,0,74411,138054,-63643,0
500000,1,1,1,42,0,0,0,0,0,0,0,3465510,133972,3331538,0
50000,2,3,1,46,4,5,4,3,2,0,5,187844,3898,183946,1
230000,1,2,1,30,0,0,0,0,0,0,0,25970,20770,5200,0
50000,1,2,1,53,0,0,0,0,0,0,0,2958,2958,0,0
120000,2,2,2,24,0,0,0,0,0,2,1,232112,46500,185612,0
30000,1,2,2,26,0,0,0,0,0,0,0,158179,6751,151428,0
330000,2,2,1,28,0,0,0,0,2,2,2,1437007,58722,1378285,0
360000,1,2,1,30,0,0,0,0,0,0,0,47579,226174,-178595,0
40000,1,1,2,26,0,0,0,0,2,2,2,54302,5850,48452,0
110000,2,1,2,29,2,0,0,0,0,0,1,538465,19018,519447,1
40000,2,3,1,39,0,0,0,0,0,0,0,23075,15120,7955,0
70000,2,2,1,30,1,2,0,0,0,0,2,179393,13594,165799,0
100000,1,3,2,26,2,0,0,0,0,0,1,529298,17766,511532,1
210000,2,2,1,50,1,0,0,0,0,0,1,0,0,0,0
360000,1,2,1,38,0,0,0,0,2,0,1,4476,4626,-150,0
260000,1,2,2,27,0,0,0,0,0,0,0,819358,27708,791650,0
200000,2,1,2,34,0,0,0,0,0,0,0,2110,1610,500,0
160000,1,1,1,43,0,0,0,0,0,0,0,48876,18387,30489,1
420000,2,2,1,29,0,0,0,0,0,0,0,1101727,333612,768115,0
140000,2,1,2,28,1,2,0,0,0,0,2,528999,18850,510149,1
180000,1,1,2,38,0,0,0,0,0,0,0,737484,26600,710884,1
150000,2,3,1,39,2,2,0,0,0,0,2,640355,19000,621355,0
30000,2,2,1,35,0,0,0,0,0,2,1,150499,10927,139572,0
500000,1,1,2,34,0,0,0,0,0,0,0,100239,24500,75739,0
240000,1,2,1,45,0,0,0,0,0,0,0,952453,166124,786329,0
30000,1,1,2,22,0,0,0,0,0,2,1,82539,24942,57597,0
80000,1,2,2,28,0,0,0,0,2,0,1,292467,15345,277122,0
80000,1,2,2,34,0,0,0,0,0,0,0,0,0,0,0
310000,1,1,1,39,1,0,0,0,0,0,1,277335,161500,115835,0
180000,2,1,2,33,0,0,0,0,0,0,0,646191,42300,603891,0
60000,2,2,2,23,0,0,0,0,0,0,0,215342,11538,203804,1
170000,2,2,2,33,0,0,0,0,0,0,0,968,1786,-818,0
180000,2,2,1,31,0,0,0,0,0,0,0,800494,110928,689566,0
180000,1,2,1,28,0,0,0,0,0,0,0,1046518,39956,1006562,1
350000,1,2,1,42,0,0,0,0,0,0,0,14931,11956,2975,0
360000,1,2,1,36,0,0,0,0,0,0,0,47343,15555,31788,0
140000,1,2,1,46,0,0,0,0,0,0,0,694440,107757,586683,1
310000,2,3,2,30,0,0,0,0,0,0,0,493253,59908,433345,0
30000,1,3,2,25,0,0,0,0,0,2,1,150304,7274,143030,0
200000,1,1,2,32,0,0,0,0,0,2,1,28636,22642,5994,1
120000,2,1,2,37,2,2,2,2,2,2,6,5052,2664,2388,1
260000,1,1,1,45,0,0,0,0,0,0,0,201358,36821,164537,0
60000,2,1,2,32,0,0,0,0,0,0,0,190504,12342,178162,0
50000,1,2,2,24,0,0,0,0,0,0,0,76420,9614,66806,0
80000,1,1,2,28,0,0,0,2,0,0,1,257086,12450,244636,0
60000,1,1,1,46,1,2,0,0,0,0,2,274938,6118,268820,0
200000,2,3,1,27,1,2,2,2,3,4,6,678735,34269,644466,0
140000,2,1,2,28,1,0,0,0,0,0,1,0,0,0,0
30000,1,2,2,25,0,0,0,0,0,0,0,140113,5814,134299,1
110000,2,2,1,34,0,0,2,2,2,2,4,291999,17000,274999,0
90000,2,3,1,39,0,0,0,0,0,0,0,27931,25458,2473,0
40000,2,1,2,27,1,0,0,0,0,0,1,697,697,0,0
110000,2,1,1,29,0,0,0,0,0,0,0,11861,7220,4641,0
640000,2,1,2,30,0,0,0,0,0,0,0,326855,26054,300801,0
20000,1,3,2,51,0,0,0,0,0,0,0,54505,12179,42326,0
50000,2,2,1,36,0,0,0,0,0,0,0,162825,15691,147134,0
30000,1,2,1,25,0,0,0,0,2,2,2,138430,47591,90839,0
140000,2,2,2,32,0,0,0,0,0,0,0,774599,28658,745941,0
70000,1,2,2,36,1,0,0,0,0,0,1,105368,30825,74543,0
80000,2,2,1,42,0,0,0,0,0,0,0,133433,9500,123933,1
100000,2,1,2,31,0,0,0,0,0,0,0,3105,2524,581,0
180000,1,3,2,40,0,0,0,0,0,0,0,196674,153906,42768,0
50000,2,2,2,28,0,0,0,0,0,0,0,193793,6368,187425,0
170000,1,1,1,35,0,0,0,0,0,0,0,2358,2400,-42,1
50000,2,3,2,23,2,2,2,2,2,2,6,276394,11295,265099,1
140000,1,1,2,28,0,0,0,0,0,0,0,683461,20815,662646,1
100000,1,1,2,29,2,2,2,2,2,2,6,466636,18600,448036,1
10000,1,2,1,36,0,0,0,0,0,0,0,56872,5269,51603,0
50000,2,2,2,22,1,0,0,0,0,0,1,0,0,0,0
30000,2,2,1,24,0,0,0,2,2,0,2,167308,9202,158106,1
80000,2,2,2,27,0,0,0,0,0,0,0,167394,71963,95431,0
290000,2,2,2,29,0,0,0,0,0,0,0,1392866,53120,1339746,0
110000,2,1,2,27,0,0,0,0,0,0,0,44443,15316,29127,0
30000,2,3,2,24,1,3,2,2,2,0,5,136007,3800,132207,0
70000,2,2,1,23,0,0,0,0,0,0,0,198557,29687,168870,0
300000,2,1,2,26,0,0,0,0,0,0,0,1320416,45160,1275256,0
30000,1,2,1,47,0,0,0,0,2,0,1,164937,10855,154082,1
200000,2,1,2,36,0,0,0,0,0,0,0,3401,3419,-18,0
130000,1,2,2,27,0,0,0,0,0,0,0,504491,20083,484408,1
80000,1,1,2,25,0,0,0,0,0,0,0,0,0,0,0
50000,2,2,2,37,0,0,0,0,0,0,0,272199,12100,260099,0
310000,2,1,2,30,0,0,0,0,0,0,0,160147,7661,152486,0
160000,2,2,1,31,0,0,0,0,0,0,0,17528,5880,11648,0
240000,1,2,1,30,0,0,0,0,0,0,0,1169143,56526,1112617,0
100000,2,2,1,36,0,0,0,0,0,0,0,75132,20964,54168,0
200000,2,5,2,27,0,0,0,0,0,0,0,533264,22338,510926,0
50000,2,1,2,38,0,0,0,0,0,0,0,191809,7390,184419,0
320000,2,3,2,45,0,0,0,0,0,0,0,1147249,41277,1105972,0
60000,1,1,1,37,0,0,0,0,0,0,0,230510,8522,221988,0
60000,1,2,1,43,0,0,0,0,0,0,0,153299,22349,130950,0
50000,1,2,1,42,0,0,0,0,0,0,0,140209,29499,110710,1
360000,1,2,1,41,1,0,0,0,0,0,1,0,0,0,1
60000,2,2,2,32,0,0,0,0,0,0,0,219901,12941,206960,0
210000,2,2,2,28,0,0,0,0,0,0,0,403917,144364,259553,0
20000,1,2,1,39,2,2,2,2,2,2,6,123052,5021,118031,1
100000,2,2,1,40,0,0,0,0,0,0,0,201235,148060,53175,0
200000,2,1,2,32,0,0,0,0,0,0,0,86076,4559,81517,0
180000,2,2,1,28,0,0,0,0,0,0,0,45995,54840,-8845,0
70000,2,1,2,50,0,0,0,0,0,0,0,259408,28171,231237,1
170000,2,2,2,48,0,0,0,0,0,0,0,527743,21434,506309,0
80000,1,1,2,36,0,0,0,0,0,0,0,398173,15022,383151,0
400000,2,1,1,41,0,0,0,0,0,0,0,83488,220480,-136992,0
140000,2,2,1,40,0,0,0,0,0,0,0,451782,21464,430318,0
60000,1,3,1,57,0,0,0,0,0,0,0,57716,3315,54401,0
360000,1,1,1,44,0,0,0,0,0,0,0,1645520,89125,1556395,0
240000,2,2,1,43,0,0,0,0,0,0,0,270751,11105,259646,0
80000,2,2,2,27,1,2,0,0,0,0,2,264569,7418,257151,0
270000,2,2,2,39,0,0,0,0,0,0,0,718168,25562,692606,0
30000,2,3,1,39,2,2,2,2,2,2,6,148128,9910,138218,0
480000,1,1,1,58,0,0,0,0,0,0,0,266532,444475,-177943,1
160000,1,2,1,50,0,0,0,0,0,0,0,3899,4032,-133,0
180000,2,2,2,34,2,0,0,0,2,2,3,339558,19943,319615,1
300000,1,1,2,29,1,0,0,0,0,0,1,0,0,0,1
200000,2,1,2,31,0,0,0,0,0,0,0,1151509,42306,1109203,0
50000,2,2,2,30,0,0,0,0,0,0,0,240466,12000,228466,0
320000,2,3,1,39,0,0,0,0,0,0,0,83511,86914,-3403,0
30000,2,1,1,35,2,0,0,0,0,0,1,157253,6520,150733,1
500000,2,1,1,38,0,0,0,0,0,0,0,54412,66478,-12066,0
360000,1,1,1,40,0,0,0,0,0,2,1,48327,139993,-91666,0
50000,2,2,1,53,0,0,2,0,0,0,1,93069,9200,83869,1
80000,2,1,2,29,0,0,0,0,2,2,2,397647,18242,379405,0
10000,1,2,2,23,0,0,0,0,0,0,0,40092,5004,35088,0
280000,2,1,2,23,0,0,0,0,0,0,0,1272329,34478,1237851,0
300000,2,2,1,31,0,0,0,0,0,0,0,23797,31160,-7363,0
280000,2,1,1,34,0,0,0,0,0,0,0,935553,27437,908116,0
170000,1,2,1,42,0,0,0,0,0,0,0,768218,30107,738111,0
260000,2,1,1,36,0,0,0,0,0,0,0,482004,439382,42622,0
360000,1,2,1,44,1,0,0,0,0,0,1,5517,6372,-855,0
360000,2,2,2,31,0,0,0,0,0,0,0,107649,78770,28879,0
200000,1,3,1,38,0,0,0,0,0,0,0,1056090,41346,1014744,0
50000,2,1,2,28,0,0,0,0,0,0,0,141095,7439,133656,0
130000,2,3,1,45,1,0,2,0,0,0,2,13703,22935,-9232,0
20000,1,2,1,32,0,0,2,0,0,0,1,118504,5820,112684,1
50000,2,3,1,52,0,0,2,0,0,0,1,73115,18067,55048,1
190000,2,1,1,30,0,0,0,0,0,0,0,64436,76500,-12064,0
140000,1,2,1,36,0,0,0,0,0,0,0,78594,25012,53582,0
70000,2,2,1,40,0,0,0,0,0,0,0,145384,10150,135234,0
150000,2,1,2,36,0,0,0,0,0,0,0,15447,0,15447,0
140000,2,2,2,29,0,0,0,0,0,0,0,766873,34300,732573,0
50000,1,2,2,27,2,0,0,0,0,0,1,200221,8080,192141,1
350000,2,1,1,55,0,0,0,0,0,0,0,19925,19209,716,0
80000,1,2,2,53,3,2,0,0,0,0,2,222542,10000,212542,1
400000,1,1,2,34,1,0,0,0,0,0,1,10644,9656,988,0
170000,2,1,1,38,0,0,0,0,0,0,0,259426,49102,210324,0
20000,2,2,3,47,1,2,0,0,0,0,2,57806,3691,54115,0
450000,1,1,1,40,0,0,2,0,0,0,1,76963,26026,50937,0
200000,2,3,1,36,1,0,0,0,0,0,1,12190,12985,-795,0
200000,2,1,1,36,0,0,0,0,0,0,0,19696,21504,-1808,0
100000,2,3,1,53,1,0,0,0,0,0,1,0,0,0,1
60000,1,2,1,39,0,0,0,0,0,0,0,91647,20000,71647,0
230000,2,2,1,37,0,0,0,0,0,0,0,103909,6566,97343,0
230000,2,2,2,29,0,0,0,0,0,0,0,123229,19047,104182,0
60000,1,2,1,46,0,0,0,0,0,0,0,25295,21988,3307,0
160000,2,1,1,34,1,0,0,0,0,0,1,6788,1828,4960,0
310000,1,1,1,34,0,0,0,0,0,0,0,2454,2043,411,1
430000,2,1,2,30,0,0,0,0,0,0,0,256250,239664,16586,0
240000,2,1,1,47,1,0,0,0,0,0,1,2200,1200,1000,0
60000,1,2,2,29,0,0,0,0,0,0,0,177261,13653,163608,0
30000,1,2,2,28,0,0,0,0,0,0,0,95558,6000,89558,0
180000,1,2,1,30,0,0,0,0,0,0,0,2649,2298,351,1
20000,1,2,2,24,1,2,3,2,2,2,6,106955,4401,102554,0
30000,1,1,2,24,2,2,0,0,0,0,2,98458,3886,94572,1
320000,2,2,1,55,0,0,0,0,0,0,0,98981,91093,7888,0
500000,1,2,2,32,0,0,0,0,0,0,0,15862,116181,-100319,1
170000,2,2,1,47,0,0,0,0,0,0,0,0,0,0,0
20000,2,2,2,24,0,0,0,0,0,0,0,122494,7554,114940,0
360000,2,1,2,29,0,0,0,0,0,0,0,211756,40076,171680,0
90000,2,1,2,24,0,0,0,0,0,2,1,155235,24552,130683,0
100000,2,1,1,40,0,0,0,0,0,0,0,9480,9930,-450,0
100000,1,1,2,37,1,0,0,0,0,0,1,0,0,0,0
170000,1,1,1,38,0,0,0,0,0,0,0,1012,1504,-492,0
100000,2,2,2,32,2,0,0,0,2,2,3,335437,17300,318137,0
20000,1,1,2,27,0,0,2,0,0,0,1,8210,4300,3910,0
220000,1,2,1,32,0,0,0,0,0,0,0,14616,14902,-286,0
470000,2,1,2,31,0,0,0,0,0,0,0,58513,47064,11449,0
100000,2,2,2,24,0,0,0,0,0,0,0,37163,24042,13121,0
10000,1,2,2,23,0,0,0,0,0,0,0,15151,8177,6974,0
230000,2,1,2,29,0,0,0,0,0,0,0,22411,26066,-3655,0
50000,2,1,2,28,2,2,2,2,2,2,6,196776,8400,188376,0
50000,1,3,1,30,0,0,0,0,0,0,0,206673,8428,198245,1
120000,2,2,2,30,0,0,0,0,0,0,0,698275,29210,669065,0
160000,2,1,1,33,0,0,0,0,0,0,0,32732,33288,-556,1
120000,1,1,2,27,0,0,0,0,0,0,0,5430,5430,0,0
30000,2,2,2,21,0,0,0,0,0,0,0,158959,7278,151681,0
180000,2,1,2,29,0,0,0,0,0,0,0,100,0,100,0
30000,1,1,2,23,0,0,0,0,0,0,0,174996,7300,167696,0
200000,2,1,1,40,0,0,0,0,0,0,0,13569,13710,-141,0
10000,2,2,2,33,0,0,0,0,0,0,0,85564,24209,61355,0
230000,1,2,2,39,0,0,0,0,0,0,0,98677,5115,93562,0
200000,2,3,1,53,0,0,0,0,0,0,0,793518,32000,761518,0
110000,1,2,1,46,0,0,0,0,2,0,1,288649,12899,275750,1
50000,1,2,1,40,0,0,0,0,0,0,0,67636,3678,63958,0
50000,2,1,2,23,0,0,0,0,0,0,0,200327,62702,137625,0
220000,1,1,1,43,0,0,0,0,0,0,0,132845,129772,3073,0
500000,1,1,1,43,0,0,2,0,0,0,1,346142,245003,101139,0
140000,1,1,1,43,0,0,0,0,0,0,0,485454,17334,468120,0
50000,2,1,2,30,2,0,0,0,0,0,1,30194,6009,24185,0
50000,1,2,2,24,0,0,0,0,0,0,0,53970,5266,48704,0
150000,2,1,2,32,0,0,0,0,0,0,0,677230,26461,650769,0
150000,1,1,2,35,1,2,2,2,2,2,6,872686,25975,846711,0
240000,1,3,1,43,0,0,0,0,0,0,0,1121239,44300,1076939,0
180000,1,1,2,31,2,2,7,7,7,7,6,14400,0,14400,0
240000,1,2,1,44,0,0,0,0,0,0,0,38194,34545,3649,0
150000,2,1,2,27,0,0,0,0,0,2,1,841190,63700,777490,0
260000,2,3,1,41,0,0,0,0,0,0,0,3472,2343,1129,0
160000,2,1,1,34,0,0,0,0,0,0,0,10364,19792,-9428,0
290000,2,2,1,39,0,0,0,0,0,0,0,407021,32000,375021,0
240000,1,1,2,48,0,0,0,0,0,0,0,731340,30500,700840,0
50000,1,2,1,56,1,2,0,0,0,0,2,104243,2572,101671,0
170000,2,3,1,46,0,0,0,0,0,0,0,196637,108106,88531,0
130000,2,1,1,46,0,0,0,0,0,0,0,700905,22824,678081,1
80000,1,1,2,27,1,0,0,0,0,0,1,17912,8956,8956,0
30000,1,1,1,45,0,0,0,0,0,0,0,114728,5240,109488,0
100000,2,3,1,40,0,0,0,0,0,0,0,512087,19500,492587,0
10000,1,2,2,23,2,0,0,0,0,0,1,55485,4174,51311,0
320000,2,1,2,30,0,0,0,0,0,0,0,13143,15730,-2587,0
50000,1,2,1,36,0,0,0,0,0,0,0,99137,3000,96137,0
80000,1,1,2,29,1,2,2,0,0,0,3,99185,21780,77405,1
70000,2,2,2,26,0,0,0,0,0,0,0,151194,19222,131972,1
700000,2,2,2,28,0,0,0,0,0,0,0,52532,8221,44311,0
360000,2,1,2,26,0,0,0,0,0,0,0,93144,102931,-9787,0
380000,1,1,2,30,0,0,0,0,0,0,0,844312,134732,709580,0
50000,1,2,2,40,0,0,0,0,0,0,0,140267,44629,95638,0
20000,1,2,1,45,1,2,0,0,0,0,2,52047,11400,40647,1
350000,2,1,2,33,0,0,0,0,0,0,0,1371952,141435,1230517,1
80000,2,1,2,29,1,0,0,0,0,0,1,29849,21951,7898,1
150000,1,3,1,35,2,2,2,0,0,0,3,765464,24105,741359,1
300000,2,1,2,35,0,0,0,0,0,0,0,414485,99025,315460,0
